Region,Zone,Type,Year,Season,Month,Day,Hour,Latitude,Longitude,Altitude,t2m,ws,wd,tp,blh,ssr,CVD60,no2,o3,so2,co,pm10,pm2.5
Greater London Authority,South East,Background Urban,1987,Spring,3,21,18,53.9755461298411,-2.10153580020648,10.0397743742024,275.284436651572,3.11390582214062,209.638507409294,-0.0008972926436851,117.703450840806,5683203.25027624,0.154678524747237,76.3630171541312,17.7620805372262,13.8105105761291,1.44221534268839,36.4892580290152,18.6416600297429
North West,Greater Manchester Urban Area,Background Urban,1996,Spring,3,18,11,52.6988455058112,-0.582137483548468,2.37164223464634,279.01030697457,5.36521002165572,101.720602531351,0.0002656797765464,729.887633296348,603815.015370673,0.18989253214173,65.5751382101544,10.4165417508268,22.2454436520649,0.628027189125186,35.7986986375565,18.6386986421188
Greater London Authority,Sheffield Urban Area,Background Urban,1983,Fall,10,11,19,52.4232090326098,-1.91286873722997,-8.44600703382821,281.58886371169,8.82044472565171,272.016403906386,1.69464712650403e-05,1306.90549928047,2437192.44322893,0.188879054444533,76.302251713984,17.7473624115601,13.8028002637985,1.44141632282289,36.4875572034766,18.6378567471371
East of England,Eastern,Traffic Urban,1986,Summer,8,2,7,52.0117966224432,-1.22834565443738,4.44503938243708,286.305647394211,7.03100430945466,194.364224399705,0.000619525807117,513.833484450591,101283.576237469,0.143884380634065,76.3436501819151,17.7594407799376,13.8039492066713,1.44118307592493,36.4848526255306,18.63503248496
East of England,Greater London Urban Area,Background Rural,1992,Fall,2,13,21,53.2589199979116,-0.773012727926011,32.9074659315688,279.147106757411,5.93463104153735,240.574126480861,0.0014230751065005,343.269508680673,-865203.400375073,0.178031293720861,88.0280914855461,18.5772753831256,9.64337107521053,1.27350690124273,35.6293317365234,18.6413946411156
West Midlands,Kingston upon Hull,Background Rural,1987,Summer,1,1,8,50.5160818371297,-2.58608141474584,27.0600545733363,276.627289235355,3.45392421247517,171.469958205366,0.0019330734192002,12.9379996432396,-201403.856790373,0.158472118750738,227.764862038675,8.13514281480461,22.6459579413509,1.43152059779419,36.4051469601529,18.5926060117906
North West,East Midlands,Background Urban,2000,Fall,5,5,4,52.5283452009152,-0.124138251921696,101.34056178461,282.98551281101,4.77478627024421,78.0903161015622,-0.0002347185784262,711.315814681473,-5.51313207599952,0.152275820199793,76.3379346150573,17.7357940241689,13.7871438158562,1.44266583098443,36.5152119316982,18.6359222019776
Greater London Authority,Greater Manchester Urban Area,Industrial Suburban,1983,Spring,4,8,17,52.7461645061721,-0.850949386762667,66.7046576959231,286.520676598029,12.5509720764383,202.128246335256,0.000666226042028,1527.16384657044,2910371.39623512,0.188001850295236,76.3045882813419,17.7252265013092,13.8087850802994,1.44148034052625,36.5046294003609,18.8487927826735
South West,South East,Industrial Urban,1989,Fall,9,30,18,51.9263725977236,-1.98175898069622,277.399929403884,291.530773088538,5.51343904224892,69.278145861974,-0.0005091219281964,838.242748886649,6755224.70354471,0.178126084308824,80.5534567509291,34.7325844888067,12.7770780247091,1.46454933460236,37.2788352487617,18.6585904626664
South East,Bournemouth Urban Area,Background Urban,1981,Fall,9,13,23,54.4006113304943,-2.52792690971101,24.8093349269265,284.508268013831,5.18189304910367,250.796034928764,-0.0019910451398572,516.052857946333,7222230.43768591,0.172326209020595,76.2540242749152,17.7279777409813,13.8352014442032,1.43881187626211,36.4424017551096,18.6347666914031
Greater London Authority,Greater London Urban Area,Background Rural,1983,Spring,3,12,12,50.2604215900349,-2.02345835187977,43.7241768552793,281.009823474622,7.22713971015852,169.898673954171,0.0015781858926633,825.692755155752,2217867.10467998,0.166811382604612,88.2657168113346,16.0938874657999,22.4271196372443,1.27350701616152,35.6293329322351,16.2138718522945
South East,Eastern,Background Suburban,1991,Fall,3,27,3,55.2169284779716,-2.29375599097287,160.831184639428,275.731694826267,1.81537520990684,73.4218677095172,-0.0087138985089039,399.595908061334,229889091.887394,0.1864638138954,65856.2939253272,19.1690399882494,-232.808956712158,1.58460985839363,35.4925239805098,22.5091207937866
North West,Yorkshire & Humberside,Industrial Suburban,1992,Fall,7,11,21,51.9501512851972,-0.159253094404512,44.4717026679154,290.418427168183,8.14793657417523,207.663246188862,-8.09954869078725e-05,1228.08802354247,8009381.75678574,0.206037818128602,80.1973344561103,46.41067197958,13.342635499474,1.44173824998326,22.9032258850541,18.6421808668634
East Midlands,South East,Background Urban,1998,Fall,1,1,21,51.1776748054336,-1.41671329311136,29.7917901063581,284.432442946332,14.702020272313,208.241024067887,0.0046391799063337,1502.67044582852,-3493208.28493209,0.118146271298723,76.3692670939396,17.7310233357337,13.8076620236971,1.43387714216984,35.9319959689617,18.6382436429435
North West,The Potteries,Traffic Urban,1995,Summer,7,28,11,53.851227649713,-1.90655545824156,176.424378723874,292.994118758038,3.25626098889975,246.160220757679,-0.0024355377759089,1557.80243217007,8729260.61624574,0.15015441385487,48.0287377266445,39.9446113578908,10.9508537266318,1.64156207923034,43.6866974862356,18.6398029643939
East of England,Eastern,Background Urban,1982,Spring,1,1,17,51.7572320611877,-1.30803701361793,-109.743539271975,271.279823456676,-0.261565545149428,56.5344433906942,-0.0014417258099561,-83.2506877946778,2399760.74213247,0.26152287089627,76.2442175933882,17.7397036784333,13.8024705104739,1.44260916305897,36.4704392703022,18.6361818382961
North West,Greater Manchester Urban Area,Traffic Urban,1987,Winter,12,22,6,52.4636719416197,-0.484410217393914,207.357995472629,279.651828465262,2.83689371777588,207.364676509242,0.0002224832069339,540.669182074581,41956.0489302736,0.237896459418765,76.3675949567158,17.728547460825,13.822098891627,1.44268098299886,36.4734674576917,18.6396761712459
South East,South East,Background Urban,1996,Winter,11,1,7,53.1000548316107,-1.96425736374061,-82.5460508305623,273.923210654516,4.9546681684238,239.823246441019,0.0044726852514737,586.849500549294,-7242.79408752944,0.21314783570544,76.368207719038,17.7295836929274,13.8219117417493,1.45997237376659,36.4897663884896,18.6408836471111
East Midlands,Greater London Urban Area,Background Urban,1983,Winter,11,10,20,52.3170913682641,-0.0858360995307172,132.695189165381,278.882175984852,3.09606958767884,77.4124683115608,0.002642634566811,327.285165810168,41004.9071117934,0.230812447180399,76.3423323932363,17.7527304925006,13.8086845567622,1.452138986388,36.4658056253358,18.642898054206
Greater London Authority,North East,Background Rural,1985,Fall,9,16,15,52.8939206652792,-0.413237973653789,147.204137780671,291.839503153051,11.7252289887436,244.365770747199,-0.0002647817602975,1383.92800893665,5407733.17893878,0.16313889233053,76.3505105468515,17.7462816320736,20.8617807842686,1.4408352397737,86.8453273141004,23.2503433637552
Yorkshire and The Humber,North West & Merseyside,Background Rural,1981,Fall,7,30,20,52.3751434163647,-1.69333517996378,58.2677584690201,291.772804385654,0.697402647319751,232.073161092364,0.0001209992358342,685.35370480739,9372410.49746317,0.138639458635998,76.3327470427997,17.7251013137118,13.8236313987935,1.44204864380261,36.4798851943303,18.6424837419246
Greater London Authority,Greater Manchester Urban Area,Background Urban,1998,Fall,4,21,22,53.8059920718051,-0.831903875810352,108.699285311938,279.516026441907,3.95819360055806,198.559110350597,0.0060551980347124,529.839361247031,-337419.512200848,0.175742494512249,31.8714391952959,14.7601189021672,16.8811704710477,0.286900913348671,16.4543909945084,16.2298634764406
Yorkshire and The Humber,Portsmouth Urban Area,Traffic Urban,1990,Winter,10,28,4,52.1762734347061,-1.48201852358076,-6.19887885425553,286.689067407098,7.9677137351329,110.317306817649,0.0016159846508074,662.014520241366,-23.6606625573237,0.21682751959572,76.2887392931513,17.7335821634096,13.7970971640758,1.44461945271398,36.5243459431989,18.6387668855815
East Midlands,Teesside Urban Area,Background Rural,1987,Fall,1,2,17,54.4747360072471,-1.35263247263598,-14.6770706460199,278.179831098469,6.9063030220493,81.4186209601482,0.0005534365192726,668.33315283691,753494.841146742,0.199846110156603,99.7860009736217,34.1149233645045,25.6538629901383,0.925122609512579,29.7862377532663,18.6441083966346
West Midlands,West Midlands Urban Area,Background Urban,1985,Summer,8,5,16,48.964851630758,-1.0258825593218,205.820376332875,293.904028552715,15.5096913531374,291.310899403937,0.0011437839009395,1639.76419151148,3250601.43483605,0.14453470023434,76.3218869750402,17.7381124625371,13.8040849904524,1.44184519687222,36.485154251495,18.6383557079495
West Midlands,Reading/Wokingham Urban Area,Background Urban,1988,Fall,6,7,2,54.6115036368832,-0.0842201083406431,41.7570450811566,284.048579757546,5.22021968043521,50.7883203308858,-0.0006819290398428,402.628566207256,4556922.52156281,0.157987611085524,76.3100526401669,17.7220861365764,13.8086627901013,1.44187350572387,36.4423606363069,18.6372633700019
East of England,Kingston upon Hull,Background Urban,1983,Summer,10,11,15,54.4491870245169,-3.67957394374796,73.0110051119932,279.15666066368,6.68410237576502,275.71997583419,-0.0021507817405316,1654.51583824744,3965288.62734142,0.141203079864152,75.7541836002539,17.8153672329972,13.7995009349867,1.43935444503224,36.4742864659031,18.6401971118296
South West,Kingston upon Hull,Background Urban,1997,Summer,2,17,16,51.6189020592111,-2.68797972313451,5.60339608271364,283.199119058141,13.5125613723621,214.786222306706,0.0009564149165566,762.276652293375,627223.434772383,0.150150259607529,25.4594670094153,9.78982449855118,25.6957123772775,0.926489229982266,36.0456249736728,18.6405701601116
North West,Greater London Urban Area,Traffic Urban,1991,Fall,2,10,6,53.3573923383169,-0.43083841956071,11.0331074118473,270.150006644878,6.00336329415924,221.798273090536,0.0003191486026116,890.474055964835,-65651.7408154261,0.230831497042992,80.2012660168127,17.7511940749576,31.6743584193342,1.96963836992106,36.4711269115837,18.6408670791017
Yorkshire and The Humber,Kingston upon Hull,Background Urban,1991,Summer,9,25,1,53.1157375814902,-1.16309143999968,109.960706886852,287.144690558326,2.31604214162282,316.033843263672,0.0019131057674321,83.7288041470115,9829858.08639901,0.155716819908538,77.7014768132317,17.7502089187128,13.8106465640141,1.44307190724377,36.5507682894002,18.6460521559171
South East,East Midlands,Background Urban,1998,Winter,11,20,12,51.2020691073162,0.17576216568178,91.107687967133,281.965802503542,6.98090157828291,132.759316176357,0.0013572732581118,582.778986660836,2502351.31847404,0.213406269608525,76.2792270484237,17.7396898552058,13.7942188654336,1.44138456355881,36.4723302781548,17.9474186747839
Greater London Authority,Greater London Urban Area,Traffic Urban,1997,Spring,12,27,9,53.2673740435677,-0.568584973619308,124.606623837589,275.151319440269,2.83301081270386,290.813391629501,0.0133506575772126,313.736294621793,-739334.435403817,0.116953711762198,78.0201580927423,18.3513818209155,9.19004026065521,2.31836234149429,50.3287878272253,18.64288454121
East of England,Preston Urban Area,Background Urban,1995,Fall,9,24,23,53.5626078573165,-1.38888110107829,-38.5497370602431,281.732927536979,6.62305683143354,294.276009708737,-0.0023873575541814,958.127239969066,7688842.06991602,0.148868781640813,76.3241796067797,17.8039115181413,13.8167705851244,1.4440761222538,36.517200078781,18.639953704164
Greater London Authority,Kingston upon Hull,Background Urban,1997,Fall,9,20,17,51.940768644377,0.277145431500497,63.3663437217037,292.473736643757,7.04437885631677,83.7858053878519,0.0005823775801432,838.241592445463,-2623158.97931374,0.116099355539132,-904.055334237243,40.3011682341578,30.1054653100899,1.37079374169526,6.22258378175245,18.6417878196419
Greater London Authority,Bournemouth Urban Area,Background Urban,1985,Summer,7,26,13,50.5459690271646,-1.56357339928559,64.4564219353831,294.785274167214,6.31335458831575,159.73649983314,0.0016725627215377,1338.39117665504,7974060.77671773,0.172411864080051,76.354105836394,17.7684875332565,13.8171497677988,1.4444938262669,36.506961907265,18.6407678139407
Greater London Authority,Eastern,Background Urban,1985,Fall,9,1,14,54.6163862195114,-2.64842701389731,136.831638719987,286.426291294502,11.6371808097556,235.63755448963,0.0010119892724703,1192.22909632415,3494211.90261158,0.146196415739593,76.4503394946461,17.7597564319205,13.8236590815784,1.44116266878274,36.478317033757,18.6407682948783
West Midlands,Yorkshire & Humberside,Background Urban,1994,Winter,5,25,6,52.4305054885465,-2.61897527855495,273.773219838472,283.982171286594,2.4882628403687,57.5154831609924,0.0016150857074813,132.684652732352,45775.1171068077,0.222525413361266,76.2244303178128,17.7148171683855,18.4829401275501,1.44258153092636,36.4887744397061,18.6466887365414
Greater London Authority,West Midlands Urban Area,Background Rural,1992,Winter,3,13,12,51.627125787396,-1.94973480262126,103.576648316184,282.082189460481,11.8554855754933,278.457759511134,0.0018238074402168,2111.54613139605,4459557.19799647,0.150697767969315,38.9989891229809,1.08965653361942,12.2003779710044,1.23412567033434,32.5328362313903,18.0169607722069
East of England,South East,Traffic Urban,1997,Fall,7,28,19,52.3512006952551,-2.13550695844683,-31.6010862753686,290.297889931631,3.33325430113203,281.457699487279,-0.0010693814173579,1682.86992087515,8171227.87232514,0.192555050976318,73.1480254834309,17.747973100753,24.0915306971556,1.30001510221592,36.4290132752059,18.6497331898965
North West,Greater London Urban Area,Background Rural,1982,Fall,1,23,18,52.093995064498,-2.32511798305958,-7.62622165739269,279.425855243622,5.92871348709474,260.464168539537,0.0008672680947558,872.951776859538,1988755.46928683,0.158827347956629,84.9515747907693,35.0933773369221,22.4271186234631,1.27350701706074,35.6293317816404,18.6379779692399
North East,South East,Traffic Urban,1997,Fall,5,6,19,54.4923350985959,-2.27304161403847,263.655500324801,280.123401316909,7.98065163148125,344.823571003455,0.0023528084954865,2050.99052195667,4036850.98592115,0.226461270751674,43.5902674717079,17.7480263251131,15.0295971426013,0.887058195064761,36.429012535329,18.640916889899
South East,Teesside Urban Area,Background Suburban,1995,Fall,11,13,16,52.7587618326733,-1.4841076816514,134.682788723418,281.626578963558,0.493427019452569,255.3142674961,-0.000157866692207,154.309344107066,3684282.35882032,0.19880246721706,76.3904181126084,17.8063758167092,13.829015157401,1.41836716110237,37.3963691748735,20.0427418226233
West Midlands,Greater London Urban Area,Background Urban,1982,Winter,5,7,17,53.5059630739746,-1.36947050108221,-79.8073781260523,285.243030775136,4.47066563819991,279.442337203776,0.0003360130569442,1966.98194297932,3487675.41158198,0.160849463736457,76.3348352785451,17.7373657814144,13.8122204683773,1.47553130416639,36.4920827044129,18.6365555794665
East Midlands,Eastern,Background Rural,1981,Spring,11,10,3,53.349893516826,-3.77907502336516,140.199882822042,278.720343878693,5.97357612691124,236.554814924215,0.0005344553733382,626.319170425799,851144.600667136,0.122499458855164,76.3968813545227,44.056694758176,13.8079281778532,1.44249185414248,36.4625739773443,18.6432741860703
Greater London Authority,Greater London Urban Area,Traffic Urban,1985,Fall,12,9,23,53.6998725152684,-3.00959515730462,72.8919916993842,282.778120803398,2.20982194969708,290.062468277289,-0.0037098664999858,542.97958859598,2411520.86981687,0.197562772123305,90.7315463965819,17.7355956212851,13.8081814079881,1.442176996954,36.4761717002354,18.6406691351754
North East,Greater London Urban Area,Traffic Urban,2000,Winter,8,30,15,51.6418636543431,-1.5126288679505,16.8244954629516,293.176685579923,2.62437671386472,61.748187322957,0.000406488227289,941.641702934511,7140199.73187234,0.179023078948194,53.2898950754393,17.0874631279912,9.86566270297308,-0.136376039853036,36.1720120929947,18.6469351340359
South East,Greater London Urban Area,Traffic Urban,1986,Spring,3,19,20,53.7819175664769,-0.742181202604144,134.14143598127,280.039253592265,1.9942817592402,225.222409060012,0.0014608612623719,315.265374378104,4008968.456505,0.166899749592408,67.4876243947513,17.7563592877549,13.8085613950204,1.44164134245222,36.4748301070292,18.6401258066741
Greater London Authority,Greater London Urban Area,Background Urban,1987,Fall,11,25,21,51.6926004245683,-1.22025532645504,64.8694522602134,278.083154941184,8.44614143868945,-29.6467894157847,-0.0038038782294417,716.786197233368,4398486.75441589,0.158410234355046,60.6045759376537,17.7407388335736,13.8135543947945,1.44186972400965,36.475232561129,18.6416602047484
Greater London Authority,Eastern,Background Urban,1999,Fall,12,27,13,52.4634577934926,-2.7299370068729,17.939332460224,275.223669470104,4.7483914411565,221.942170090751,-0.0027483853899264,725.064581485835,3336911.95291996,0.180202413316454,45.0104943048571,69.9368657699527,15.6792069027763,0.314950312176,42.0220380707671,19.4460216910445
Yorkshire and The Humber,Kingston upon Hull,Traffic Urban,1992,Winter,8,30,17,52.4791474570374,-1.19155647554342,40.8420369794016,289.574055506317,14.3530751624546,215.203891706833,0.0031003236747678,1511.57801495408,-1269647.38634609,0.185615131882384,-268.740940917616,13.7027837453494,18.8238692134186,0.942356802387945,35.2573394122455,18.6383455408688
Greater London Authority,South East,Traffic Urban,1985,Winter,4,3,19,52.1278698544085,-2.3170671364574,66.4418852953594,286.061005580926,9.24681648323748,193.410362411735,0.0013797231307792,1085.57192296654,5368753.5221691,0.140671357954836,76.4015426917705,17.7470973731994,13.8230748477325,1.4418925515622,36.51007406189,18.6406686020891
South East,North East,Background Rural,1997,Summer,1,11,14,53.1432879366528,-1.19478313614645,-63.2047309132846,279.375253636756,5.67617063600115,156.394803326753,0.0003863732919285,819.314175529826,837662.087170985,0.160107817245925,76.2925901552085,17.7452516917026,16.3442542733516,1.44083523542376,36.4639249184601,18.6410245383678
North West,Greater London Urban Area,Traffic Urban,1991,Spring,3,7,9,51.3908592687251,-2.32103603494104,-8.25179536410198,279.942025939724,1.52324050678003,101.80723093222,-0.0001594329932349,476.788005475604,1509708.7453887,0.191447558230832,77.9779955945733,17.7510377020414,25.4917097942776,2.07062551431954,36.4711280488766,18.6408666961615
North East,Yorkshire & Humberside,Background Urban,1992,Fall,6,2,6,52.8916188314578,-0.693313857870431,92.9985764596273,286.009699600003,4.42422796644733,234.717470855043,0.000141489230937,173.839203748624,131075.540054139,0.169555958783262,76.2831811533253,17.7146608402752,13.8061037871264,1.44169277923543,36.4978524883956,18.6269522979206
South West,North West & Merseyside,Background Urban,1993,Winter,3,17,9,52.0371580622823,-2.76342689528998,-3.62781035733002,280.839242340058,9.66567576005894,250.302745642206,0.0007690423451727,887.961828084255,-844988.801651939,0.234193755263363,76.3006536259468,17.7633601044807,13.8023625628917,1.44246750736091,36.4480839576575,18.6452758499366
Greater London Authority,Eastern,Background Urban,1996,Spring,11,14,2,52.215028997807,-2.00257073484146,82.1632086624752,280.996937375203,1.46073308705458,367.111539530318,0.0014147484717454,90.3197667324102,-414914.740566151,0.100516639745588,77.2528522878395,16.3756055395303,13.0451116146417,1.25014931204514,38.216798109136,18.6409929232891
North East,Teesside Urban Area,Traffic Urban,1995,Fall,10,9,11,49.6687694649196,-2.18490549246475,87.3604286009783,290.826163111744,1.28100778524328,271.751095537251,-0.0034569544822035,507.820513820917,6171572.15819029,0.156523116490363,76.2691876218226,17.7537183898884,13.7996886960069,1.41749476046382,37.4130071654116,18.6338065055846
North East,Reading/Wokingham Urban Area,Background Urban,1988,Fall,3,22,3,51.9546528060042,-0.103412711122445,-72.2225780893172,282.249752682292,4.32049291243012,198.019289995311,-0.0004480599662607,57.9198361994489,1913990.06029086,0.251429666985601,76.3336477247092,17.722079063367,13.8086631404161,1.44187344923535,36.4423601982547,18.6392939062844
East of England,West Midlands Urban Area,Background Urban,1998,Winter,12,3,20,54.2036223153983,-1.02084554503982,86.4462349928671,281.170392972883,4.97099758916101,232.116369311787,-0.0044384465200078,388.198038220395,2710989.27538948,0.252295270337891,29.9238146341977,32.0673281269569,7.57625790806947,0.264843060365456,14.9565604188561,18.6482427918785
North West,East Midlands,Industrial Urban,1994,Spring,4,10,18,52.8811839393957,-1.1357969525638,155.187723028664,283.124694386124,5.9387245823412,271.051059170564,0.739167166708364,1539.1532662626,-2141216970.14822,0.195677977407146,-2547.21906253901,20.0375453253265,314306.000453049,1.44199501252748,36.4841652539407,18.6392666631859
South West,Greater London Urban Area,Traffic Urban,1992,Summer,12,4,9,49.2499993564136,-0.722228748796512,59.3140354545651,284.288995162656,6.69104484472972,258.395820021629,0.000602318155322,780.821377393623,-31659.8336511614,0.295572414543704,92.7517121668443,17.7351419743883,27.4935859649714,2.20102303486252,36.5791567223084,18.6415022088425
North West,North West & Merseyside,Background Urban,1991,Spring,3,21,0,53.3672018496589,-1.49495600700828,58.2162127586609,278.987055862755,4.63502496275659,312.944670338321,-0.0007107562017503,554.662227226941,7912003.71490661,0.220566443467875,76.3373478825635,17.7289571255939,13.7975941788048,1.44215260305624,36.4689692555135,18.6421564128763
Yorkshire and The Humber,Eastern,Industrial Urban,1986,Summer,11,29,8,53.7476246592356,-1.15122321944926,-108.283383986832,280.095864165048,5.46525706064006,222.19950158949,-0.003831553068876,530.172850491961,803888.251705647,0.234879486194854,76.2889236617699,17.7461654828618,13.7964554290139,1.44122812143495,36.4819230100816,18.6473784517565
East Midlands,Yorkshire & Humberside,Traffic Urban,1985,Winter,2,4,21,53.4612483063374,1.17173825382791,136.487683501905,276.274817178281,-0.0535620483468788,253.75299635963,0.0005280175125746,200.069020443768,3895004.70654496,0.189231252910024,76.3986250800545,17.7107099869331,13.7852916685402,1.4410184347586,36.4550017944881,18.6454222576241
South East,Blackpool Urban Area,Background Rural,1987,Fall,7,30,23,53.7478224333352,-2.00532109831869,39.9934130039893,289.951759326766,4.90233726781519,312.288596650905,0.0010592638539548,434.521506118861,5463766.92958287,0.187115713944219,94.9736049420897,21.9221846815947,13.8354535851344,1.34172442186884,33.2343253296615,18.6440230261303
Yorkshire and The Humber,Coventry/Bedworth,Traffic Urban,1996,Spring,7,12,0,51.8921024241861,-0.79591712874747,-41.6990598934067,288.299189011386,3.56393015330491,194.69456331653,0.0002448949853697,178.967997925424,14943777.0126081,0.221280465914852,591.482171220293,18.1561681100724,17.1149566609361,1.79883739534716,36.5034892745645,18.6354578367263
Greater London Authority,Greater Manchester Urban Area,Background Urban,1983,Summer,12,10,12,51.739644102095,0.670713138865756,-74.4832663946519,278.678471726238,12.4241202543123,365.550409081547,0.0113914070963387,1035.25598835676,-2425550.21470885,0.168281163199608,76.2814242626776,17.7499640982139,13.8110534607634,1.4417124252824,36.5040567249232,18.6378569232617
Greater London Authority,Birkenhead Urban Area,Traffic Urban,1981,Spring,2,7,17,51.1561259411739,-0.924374262954189,205.858667836785,282.612043641946,9.9856587322585,247.239756232239,0.0015176084735233,1149.84005535986,659894.896024679,0.16842722101952,81.4945096679555,20.881364776973,9.69413074667604,1.26985943097247,34.9303371510151,18.6371936373074
South West,Yorkshire & Humberside,Traffic Urban,1985,Summer,1,18,7,50.2786999830254,2.03476446693282,172.885539262882,277.293457909765,6.82638949563107,76.4639899761705,-0.0058281504833424,671.295168422041,256674.50246114,0.178865928277252,76.3986228179627,17.7100876179184,13.7852917381735,1.44101849149395,36.4550034160075,18.644947659666
Yorkshire and The Humber,Greater London Urban Area,Background Rural,1998,Summer,11,3,1,51.9939638244031,-0.516433914554696,31.2590194699668,276.935590591649,4.80792684868035,266.291918990019,-0.0018594423628188,181.657107294845,2319917.92984986,0.248489065967238,99.24662005756,15.5167024861789,22.4271200511336,1.27350700451965,35.6293324252891,18.6385480531911
South West,Reading/Wokingham Urban Area,Background Urban,1982,Fall,9,20,19,54.0885774743099,-2.19320446704798,32.1510083611215,283.447445823959,5.74313258259562,235.743679257219,0.0029797711500707,905.249014580279,791024.861172485,0.202692273156941,76.3532411346897,17.7391810015527,13.8226374855876,1.44269640261529,36.4917552038731,18.641617578755
South West,North West & Merseyside,Traffic Urban,1998,Fall,8,24,1,52.2277812308381,-0.927154791905158,-79.5938106644174,284.173114280026,5.94170420792339,279.206187695938,0.002481215964484,711.720251268232,5140498.10333999,0.272186113952158,76.311657745195,17.7643574809997,13.788590583426,1.44204154615078,36.4918475899718,18.6426156646517
South East,Greater London Urban Area,Traffic Urban,1987,Winter,6,31,22,53.0762244300896,-1.86978487751451,30.5708611583049,282.148538297486,3.27201861799931,212.615448302189,0.0014825375742946,515.562898275277,8466429.19815016,0.173756255562894,76.3231138920693,17.7421273039676,13.8090350710789,1.44173648824332,36.4788290854047,18.6419568063026
West Midlands,North East,Background Urban,1995,Winter,2,21,18,50.5932923762994,0.988108390645769,122.387836600808,284.138616482244,11.09028130678,257.462345270332,0.0029528225840325,985.92919001967,2689532.96582781,0.174222020980341,76.3621682564669,17.7525549777127,4.33418687023346,1.44039959521097,36.4825077239961,18.6385345850666
North West,North West & Merseyside,Background Urban,1994,Spring,8,4,2,51.8764654248536,-0.235085389220699,-11.7206911738601,284.753711159657,-0.823079751597857,260.657169736801,-0.002589022594471,-365.716724083864,6849377.17905787,0.15845070114816,76.343464764425,17.7334465225894,13.7911523935589,1.44157109391607,36.4568476389137,18.6436947308443
North West,Eastern,Background Urban,1995,Winter,7,2,16,51.2540732990899,0.433547720781329,75.751680578311,298.899998778848,2.85889945926692,22.5076718627186,-0.0001947606077644,2641.30140620345,10159545.3791682,0.21621746747585,76.3741174119309,17.7726333123837,13.7934479459913,1.44131458006098,36.458873657893,18.6435541800111
Greater London Authority,Greater London Urban Area,Background Rural,1983,Spring,6,23,8,52.2222652568031,-3.65747886465042,-88.7697748644931,286.366252174292,4.6580219494315,28.6637866003971,0.0017409967974452,779.820427718107,811786.096642666,0.169498214331499,91.2929344304708,28.85128241839,22.427119139591,1.27350701453508,35.6293321861022,16.2138716506317
East Midlands,Nottingham Urban Area,Traffic Urban,1988,Summer,6,9,17,56.9358747957884,0.145523624296427,97.8331465348969,289.089901122309,9.26336889207151,24.4882872686445,0.0010107536333898,1536.88715554579,3705833.02281821,0.150011560514722,58.7135589172444,-5.91275149257162,17.983257719914,1.1725649553699,41.5505382955158,18.6490652599028
North West,Yorkshire & Humberside,Background Urban,1997,Spring,7,11,8,52.020406251496,-1.32607823312299,104.894359708536,289.828838244383,2.23251806795812,147.314978375875,0.0001265877360328,499.418827918721,981550.349022099,0.278269577508438,49.9581538740885,17.9625337386715,1.59411672736409,1.44241477950242,36.4601221568373,18.6357133220946
North West,South East,Background Urban,1984,Spring,11,4,3,52.7412867786369,-0.713543189502925,34.0830527119905,278.093520936682,8.69824656425599,128.202705901165,0.0004914769885016,862.811852346454,1411229.16671303,0.250586421963217,76.2977334265785,17.7362548324566,13.8105339204382,1.4425932761821,36.4778527310286,18.6390237375922
North East,South West,Background Urban,1981,Summer,10,28,5,51.3799615271658,-1.16590152821343,-8.49473861559164,278.901020167258,4.57193234436393,219.267386735643,0.0020755244597443,303.611528707355,142.86507655945,0.203260602030812,76.4167861620359,17.7406608857798,13.8078129702231,1.4433517230538,36.4638137263638,18.6352074588326
South West,North West & Merseyside,Background Rural,1986,Winter,5,8,2,54.3445951363955,-0.721629748685975,217.345753363065,279.066226981727,2.73650623390038,238.313421164632,0.0021225109875814,388.678564761485,5312750.82264308,0.17409832203571,76.344603301869,36.1395018692468,13.8378066596497,1.44184243183152,36.4704959496939,18.6375955499415
East Midlands,Preston Urban Area,Background Urban,2000,Fall,5,21,23,52.0224770683282,-3.34232068215587,-59.08827976446,286.273134328411,7.7036895820537,246.548370152414,0.0011924943484538,696.591020761841,5686817.58750511,0.192157586458155,3.46444342201701,57.8233685179074,3.97682490979782,-0.169278363340893,-1.12883351459685,18.6481183106321
Greater London Authority,Greater London Urban Area,Background Urban,1995,Winter,1,15,4,53.0434083429909,-0.620666680236367,-18.9276715268257,278.453993529117,3.6175804893838,220.250150680988,0.0021968326564979,224.446739283672,2.80520242896485,0.201792524639357,56.9936785822513,12.8795506521916,12.8277731381718,1.26789225533321,43.8412272012137,18.6445239250911
East of England,Bristol Urban Area,Traffic Urban,1986,Fall,2,1,5,49.8127058980703,-1.11403258350296,-67.6028703414454,272.522527632582,1.41685465450061,47.8976113155478,-5.389746795971e-05,505.992301025832,26885.2847406775,0.227393627582003,76.2657244856903,17.7917691701484,13.8342442744651,1.44174462992518,36.4891148365548,18.6350324712145
North West,Bristol Urban Area,Background Urban,1997,Winter,10,30,0,54.8179684916664,-0.688370525763601,85.8256384492863,279.634600613629,2.82702001449553,233.291848643673,-0.0094275308634697,154.64799957553,7674115.12114773,0.217502506246415,65.1068188228419,10.5674067571357,13.1316875456173,0.632195234953429,40.6515531835087,18.6357135710167
