sex,relation,is_parent,has_pets,age,mean_tr,median_tr,tr_per_month
2,4,0,0,41,3076.2829268292685,3000.0,2.100861742424242
1,4,1,0,56,5433.9065769230765,1623.0,12.97309426229508
2,4,0,0,40,25259.20866666667,3990.0,2.476780063291139
2,4,0,0,40,6063.086174496645,850.0,12.88379083806818
2,4,0,0,45,5193.988913043479,1973.0,4.682596153846154
1,4,0,0,64,708.957031509121,389.0,29.1787529809221
2,4,0,0,48,620.2698484848485,250.0,57.77619192477876
2,4,0,0,52,976.6222368421052,374.345,51.24182753164557
1,4,0,0,60,6682.181949685534,3000.0,7.793016304347826
1,4,0,0,50,40000.0,40000.0,1.0
1,4,0,0,56,14756.891891891892,10000.0,1.93832078313253
2,4,1,0,36,1211.5157077971237,400.0,63.02055152821317
2,4,0,0,35,14419.348571428573,14400.0,3.329033203125
2,4,0,0,37,11530.98275862069,7793.0,3.06482421875
1,4,1,0,37,1964.9492,290.65,9.1310625
2,4,1,0,38,1197.4442938496584,505.0,68.17238839285714
1,4,0,0,46,1565.1280510018216,807.0,26.314715551181106
2,4,0,0,38,44674.11125,19000.0,0.9858097165991904
2,4,0,0,44,32874.857142857145,40000.0,1.185852272727273
2,4,1,0,60,2109.9311627906977,1321.4,21.45550204918033
1,4,1,0,53,771.6200998336107,417.0,29.128283240445857
1,4,1,0,28,3562.042126865672,841.25,17.3925
2,4,1,0,37,21815.62421621622,5000.0,8.952022058823529
2,4,0,0,69,350.0,350.0,1.0
1,4,0,0,41,1805.5990163934423,649.88,3.5773591040462427
2,4,1,0,50,1621.2511549707604,641.31,32.8372594637224
1,4,0,0,64,9938.288544303796,1717.325,7.633375000000001
1,4,1,0,33,1144.0265306122449,1013.4,3.2004439377682403
1,4,1,0,27,879.79536,319.15,41.74336304858935
2,4,0,0,50,26747.8175,33400.0,0.8494011627906977
2,4,1,0,48,2240.359184505606,640.0,46.87374313186813
1,4,0,0,54,22145.454545454544,21400.0,1.7258021907216494
2,4,0,0,36,9587.5,9350.0,2.798793103448276
2,4,1,0,45,1197.0717475728156,300.0,9.646148076923078
2,4,1,0,40,3777.94134502924,1252.1,8.2093148659306
2,4,1,0,40,2564.054237918216,240.0,14.440069444444443
2,4,0,0,58,6239.193913043479,1082.575,4.501917202572347
1,4,1,0,35,1605.133857142857,1083.5,3.365847156398104
2,4,0,0,47,43348.87,10000.0,4.0742273622047245
2,4,0,0,63,9360.103580246914,6900.0,3.919533982511924
2,4,0,0,49,8196.13125,4100.0,2.70121236133122
1,4,0,0,34,706.5636734693878,298.0,3.2004439377682403
2,4,1,0,57,723.45,511.0,1.9172834645669288
1,4,1,0,32,737.06,752.0,1.3950234375
2,4,0,0,67,2439.8502688172043,728.9300000000001,35.493785266457685
1,4,0,0,45,973.2833333333334,380.0,12.069795258620688
2,4,0,0,50,9768.900322580646,11700.0,3.475296961325967
2,4,0,0,37,38531.07638554217,10000.0,6.131700546116505
2,4,0,0,48,389.309,300.0,3.237965425531915
1,4,1,0,30,2081.795,1479.51,1.040576923076923
2,4,0,0,33,250.31423913043483,137.5,19.311672413793104
1,4,1,0,35,1030.0806050420167,292.99,28.519591535433072
1,4,1,1,42,1848.8828810975608,500.0,31.34472527472528
1,4,1,0,27,2347.200521739131,544.34,8.065070564516128
2,4,1,0,40,1875.6555319148936,600.0,3.1166299019607844
1,4,1,0,30,1476.297248677249,587.0,9.05916437007874
2,4,0,0,60,3229.807753846154,341.0,15.776689593301436
2,4,1,0,51,3222.2902046783624,296.0,32.8372594637224
2,4,1,0,32,1238.9237469586374,401.0,19.7000875984252
1,4,1,0,39,845.9454000000001,378.58,2.549152010050251
2,4,0,0,34,1436.2866666666666,189.5,16.601931818181818
1,4,0,0,51,6801.813014925373,635.0,16.419248188405795
2,4,0,0,50,495.2778095238096,331.995,30.244844242902207
1,4,1,0,41,801.7891810344828,361.4,35.306775
1,4,1,0,38,4587.906255319149,1157.88,11.22867445054945
2,4,0,0,66,4873.840358974359,1100.0,9.619433752025932
1,4,1,0,40,768.4495744680852,461.9,2.3374724264705886
2,4,0,0,61,5993.625052631578,884.575,9.09277712264151
1,4,1,0,47,1058.9631890660594,444.05,32.11968299278846
1,4,1,1,42,1873.4529815745395,628.0,35.07879222972973
2,4,0,0,37,2799.958611713666,619.51,32.86042008196721
2,4,0,0,47,3054.189158878505,958.25,18.19410963687151
2,4,0,0,49,6399.002,2038.2,6.341015625
2,5,0,0,51,3019.8477027027025,500.0,14.3005
1,5,1,0,65,4901.414098360656,1054.41,8.813209058544304
1,5,0,0,63,4781.954102564102,4125.0,3.83534127625202
2,5,0,0,29,1201.320930232558,619.98,18.49147664835165
2,5,0,0,19,261.0438888888889,80.5,3.361127300613497
2,5,0,0,51,1060.934836702955,494.68,35.84415865384615
1,5,0,0,44,2428.362361111111,129.26,4.150482954545455
2,5,0,0,55,16550.0,16550.0,0.2760714285714286
2,5,0,0,52,644.4848936170213,200.0,8.83045138888889
1,5,1,0,59,3081.859796511628,1003.5,16.46271226415094
2,5,0,0,43,1112.94,313.0,9.888773734177216
2,5,0,0,49,9883.231578947369,1750.0,2.0255713660245185
1,5,0,0,51,4259.563690476191,1900.0,11.98451953125
2,5,1,0,23,895.986950867052,433.64,33.53872213375796
1,5,1,0,52,8125.13442622951,2170.4,7.309643208661418
2,5,0,0,41,1059.5769787234044,284.0,16.330286815068494
2,5,0,0,26,1482.4882352941177,399.0,27.52270611702128
1,5,1,0,48,1892.376680672269,556.8,22.779799528301886
2,5,0,0,23,18197.5,18197.5,0.2106358131487889
2,5,0,0,64,10574.860833333332,2962.0,3.6646404682274247
2,5,1,0,41,2917.333955223881,1007.125,6.46361529318542
2,5,0,0,43,663.9249215686274,299.0,25.364062500000003
1,5,1,0,47,3076.160635451505,895.0,18.57270535714285
1,5,1,0,56,1218.0721131447588,599.0,29.695717329545456
2,5,0,0,59,859.2403341288782,548.4,20.33979366028708
2,5,0,0,35,732.546829710145,324.3,26.71089825119237
1,5,0,0,36,2571.236923076923,1000.0,0.9867316084788028
2,5,0,0,41,2304.1181957446806,1203.1,56.05537323667712
2,5,0,0,41,844.8222651933701,317.4,10.394479952830189
2,5,0,0,24,646.664797979798,280.0,9.550715134706817
2,5,0,0,44,2704.5752173913047,2000.0,5.22423973880597
2,5,0,0,61,9177.222222222224,8700.0,2.205570652173913
2,5,0,0,25,4968.638380952381,353.4,6.644224272349272
1,5,1,0,29,3695.756474654378,427.5,20.76981721698113
2,5,0,1,33,846.9682125603865,258.0,22.58219758064516
2,5,0,1,35,2511.437875,389.235,7.854677419354838
2,5,0,0,31,6630.259180672269,475.5,45.70332018927445
2,5,0,0,56,1619.889765625,412.0,42.87962264150943
1,5,0,0,34,2020.2026510721248,813.0,24.6279445977918
2,5,0,0,42,5171.741843137254,643.0,12.300163431061806
2,5,0,0,39,32860.0,19000.0,0.6111822289156627
2,5,1,0,39,907.6900970873786,617.0,5.286674747048904
2,5,0,0,52,1296.866323268206,500.0,35.551785529045645
2,5,1,0,45,852.6744303797469,500.0,11.962751865671642
1,5,1,0,57,1230.1982222222225,616.75,8.600686813186813
2,5,0,0,31,1878.8827777777776,500.0,22.638997933884298
2,5,0,0,30,1427.137966573816,329.0,51.4607760989011
2,5,1,0,46,1512.0923809523808,1335.0,5.228420245398773
1,5,0,0,55,13050.90909090909,14000.0,2.6571875
2,5,0,0,41,3725.0,850.0,40.5825
2,5,1,0,35,1836.40105416424,383.0,81.91240497648903
2,5,0,0,37,3921.1528571428576,309.75,35.509687500000005
2,5,0,0,38,964.9265127388536,372.0,30.582972
2,5,1,0,60,2244.3367857142857,1060.5,10.787753164556962
1,5,1,0,57,1890.1060869565213,325.0,11.624415359778595
2,5,0,0,49,1417.1739316239314,196.0,25.30099023090586
2,5,0,0,45,966.375720338983,338.8,36.18691435768263
1,5,0,0,59,2219.3665384615383,986.25,2.204341922005572
2,5,0,0,48,2665.6478873239435,884.0,4.9225925398633255
2,5,1,0,38,999.8172772772772,311.0,47.73381181318681
1,5,0,0,40,397.4868103448276,132.995,20.34972622478386
2,5,0,0,48,5272.185454545454,458.0,2.7900468750000003
2,5,0,0,30,3853.470588235294,877.0,0.8496336206896552
2,5,0,0,66,2632.396563245824,154.9,20.437581129807693
1,5,0,0,51,7385.513636363637,1224.0,10.0973125
2,5,0,0,44,1715.117969924812,425.0,9.87342530487805
2,5,1,0,37,685.97043866171,379.0,64.26624313186814
2,5,0,0,21,303.0488888888889,147.995,3.8672735294117646
2,5,0,0,43,5567.90773480663,765.0,18.003511029411765
1,5,0,0,57,3827.0630699774265,1011.47,21.20052771226415
1,5,1,0,64,1796.8907949790791,862.95,45.82307480314961
2,5,1,0,36,20588.56914893617,6030.0,4.527003560126582
1,5,0,0,51,2034.47712,600.07,6.537129510309279
2,5,0,0,60,2171.6981343283583,521.5,13.73246212121212
1,5,0,0,64,5627.345714285714,1575.96,8.618856189320388
2,5,0,0,24,549.7850000000001,129.25,3.709153225806452
2,5,0,0,45,1460.3976883116882,295.0,18.6003125
1,5,0,0,56,5851.748604651162,4000.0,6.183239173228347
1,5,1,0,45,1651.5021428571429,1154.88,0.7246875
2,5,0,0,38,14428.662692307693,4000.0,6.250859004739336
2,5,0,0,41,18919.64285714286,8500.0,2.8266417910447763
1,5,1,0,36,713.8751315789473,506.73,3.940719761499148
1,5,0,0,67,10821.923373493975,9000.0,4.0099375
2,5,0,0,41,6834.0773684210535,7000.0,4.091749705188679
2,5,0,0,39,671.5258823529412,190.0,1.5173808651026397
2,5,0,0,27,971.7752325581394,278.495,4.128661277602523
1,5,0,0,60,6348.115510204082,1281.24,4.914025947281713
1,5,0,0,59,3425.6339922480624,474.0,24.96888314785373
2,5,0,1,50,3424.6498821218074,1419.07,24.630157988871225
1,5,0,0,62,1615.6388249400477,1034.47,20.050832345971564
2,5,1,0,62,1262.919615384615,618.7950000000001,21.9821875
2,5,0,1,48,1440.6155452436194,775.0,20.7567929193038
1,5,0,0,67,9227.380952380952,8000.0,4.045407436708861
2,5,0,0,47,785.3372631578948,322.0,19.1490273178808
2,5,0,0,50,1857.990065851364,429.51,50.712222766457685
2,5,0,0,54,2339.622641509434,1000.0,4.301745
1,5,0,0,64,1491.6101712328768,569.46,14.242896634615384
2,5,0,0,54,2861.201111111111,340.0,10.298190789473685
1,5,0,0,56,3408.767391304348,662.62,23.04233640282132
1,5,1,0,31,1295.1723300970873,419.5,5.156246916118421
2,5,0,0,41,1205.496103515625,500.6,49.55065182829889
1,5,1,0,32,949.2636774193548,782.0,7.696110318107667
1,5,0,0,59,8419.69696969697,4500.0,7.048539473684211
2,5,1,0,34,1974.744404761905,500.0,14.864520348837209
1,5,1,0,46,908.3225,795.665,3.4041241776315787
2,5,0,0,60,649.363152866242,150.0,46.39407160194175
2,5,0,0,52,3339.467586206897,200.0,7.089713855421686
2,5,0,0,59,7633.333333333333,9100.0,2.572130281690141
1,5,1,0,26,507.3444444444444,436.0,2.685606617647059
2,5,0,0,50,2863.669905660377,414.5,10.177630126182963
2,5,0,0,26,2066.2188288288285,287.5,8.200226031553399
2,5,0,0,28,3739.493333333334,500.0,4.980579545454545
1,5,1,0,37,1898.5,1898.5,0.8573767605633802
1,5,0,0,46,6534.574,152.0,5.853245192307693
1,5,1,1,24,897.8750735294116,337.5,13.07872037914692
2,5,0,0,52,5942.857142857143,5000.0,0.5805398501362398
2,5,1,0,43,1056.613448275862,1245.8,1.4909955658783782
1,5,1,0,30,764.0770588235293,639.0,7.462887620192308
1,5,0,0,21,1044.2136569579288,144.0,15.780191904362416
2,5,1,0,42,1734.589069767442,800.0,2.332951203208556
1,5,0,0,51,4289.877777777777,603.25,1.942779255319149
1,5,1,0,34,2249.5732579185524,696.9,10.694037162162164
2,5,0,0,37,1198.4735626535626,223.0,19.539129534700315
2,5,0,0,44,11222.517307692307,1000.0,3.847773500810373
2,5,0,0,46,20299.91829787234,5000.0,2.348987068965517
2,5,0,0,51,759.1970039946737,289.0,35.88397664835165
2,5,0,0,56,1513.4252835408022,782.8,34.76439277251185
2,5,1,0,36,3612.889236363637,312.0,13.2859375
1,5,0,0,32,198.0,198.0,2.0
1,5,0,0,26,1450.9052964426878,170.0,20.86864329268293
2,5,0,0,53,849.7987804878048,347.48,21.957393695014662
2,5,0,0,37,3374.0984753363227,300.0,11.126923155737703
2,5,0,0,50,1819.3525806451607,514.55,4.47884394778481
2,5,0,0,33,1393.4476271186445,301.0,64.63668133802817
1,5,0,1,35,3036.6648,500.0,12.89698093220339
1,5,0,0,67,7689.622156862744,6200.0,2.4757266746411486
2,5,1,0,53,592.8648522167488,219.0,77.5973076923077
1,5,0,0,57,624.0113157894737,319.25,18.07189453125
1,5,0,0,42,8000.0,8000.0,1.0
1,5,0,0,58,1676.6792258064515,1000.0,7.406146978021978
2,5,0,0,39,772.4994743935309,300.0,35.5096875
2,5,0,0,56,1332.908034321373,578.69,30.4844326171875
2,5,0,0,23,988.1156355932204,148.75,17.26707331730769
2,5,1,0,36,2499.34798245614,598.5,21.788406593406595
1,5,0,0,36,693.6999999999999,280.7,33.4805625
1,5,1,0,58,2132.012398523985,565.54,13.176346845047924
1,5,1,0,46,1546.4380877390329,727.0,42.2787216796875
1,5,0,0,54,13254.716981132076,4000.0,2.6272872557003257
2,5,0,0,51,4935.371483050847,216.5,11.438061305732484
2,5,0,1,27,1691.1145833333333,305.0,19.22328947368421
2,5,0,0,63,880.052975609756,358.5,13.927587890625
2,5,0,0,52,2091.2516233766232,574.81,11.349343220338982
1,5,0,0,47,6170.975769230769,280.48,7.53675
1,5,0,0,61,4428.571279461279,576.0,28.3377801724138
2,5,0,0,54,5254.186571428571,1032.5,6.75303090332805
2,5,1,0,40,1767.7367437379576,438.69,33.04756929916318
2,5,0,0,62,3869.469975429976,1516.0,19.63202555467512
2,5,0,0,54,8197.222051282053,1949.0,9.5115234375
2,5,0,0,61,150.1,150.1,2.0
2,5,0,0,60,1007.949983291562,410.0,56.9264677734375
2,5,1,0,41,763.4166666666666,339.5,3.652425
2,5,0,0,69,25067.0,35000.0,0.9713896276595744
2,5,0,0,55,1160.298360655738,534.1700000000001,11.732381516587676
2,5,0,0,37,968.5007111111112,181.0,25.3640625
2,5,0,0,50,10119.0,2350.0,5.247737068965518
1,5,1,0,43,2059.5573604060914,446.0,9.4277741745283
2,5,0,0,59,2045.4410746268657,368.7,18.74329618566177
1,5,1,0,43,1413.9024005134788,1000.0,37.28038620283019
1,5,0,0,55,2016.7622366710016,300.0,36.74404532967033
1,5,0,0,52,4917.777878787878,6350.0,3.198779856687898
1,5,0,0,69,938.4816823687752,279.5,35.5017239010989
2,5,1,0,49,3324.304327868853,947.0,14.596300117924528
2,5,0,0,23,9900.0,9900.0,60.87375
2,5,1,1,41,1151.086037735849,220.0,10.145625
2,5,1,0,41,2167.5604785478545,330.5,29.046844488188977
1,5,1,0,31,2337.38469115192,337.99,28.75660587539432
2,5,0,0,47,1671.2873170731707,645.0,9.19836762899263
2,5,0,0,58,8670.2105,1610.38,1.5648778920308484
2,5,1,0,43,2773.977245283019,438.0,25.3640625
2,5,1,0,42,11401.286631259483,590.0,31.537579599056603
1,5,0,1,48,5523.782851405623,1820.0,12.126051
1,5,0,0,57,4847.9635714285705,1030.0,2.582522727272728
2,5,0,0,65,4514.166666666667,164.5,5.533977272727273
2,5,0,0,48,7800.0,7800.0,4.0
2,5,0,0,61,2053.901358695652,381.4,17.528591549295776
1,5,1,0,44,3976.1405988023953,1682.0,8.15884129213483
1,5,1,0,54,2378.532087447109,600.0,34.09122334123222
1,5,0,0,52,450.0,450.0,0.9818346774193548
2,5,0,0,19,204.8835135135135,40.0,2.6941731459330143
1,5,1,0,36,1476.071333333333,1304.965,3.272782258064516
2,5,0,0,44,5400.0,5400.0,1.0
1,5,0,0,48,3060.183034825871,672.82,9.741738654458596
1,5,0,0,52,5464.989436619719,283.5,6.871281796502385
1,5,1,0,35,747.3173637264618,282.0,48.28743219339622
2,5,1,0,32,1458.8710714285714,661.5,4.747813370473538
1,5,0,0,54,1052.1643749999998,633.5,14.407988165680472
2,5,1,0,48,3639.9736263736254,692.5,10.017199367088606
2,5,0,0,32,1087.763125,399.825,12.85782178217822
1,5,0,0,51,1686.56,434.0,12.68203125
2,5,0,0,41,1752.83765625,402.5,29.968615384615383
2,5,0,0,35,1078.5404125736738,500.0,27.914179054054053
1,5,0,0,61,9710.344827586208,6400.0,2.5437157780979827
1,5,1,0,30,10126.8,6200.0,1.957355305466238
2,5,0,0,24,404.5605396825397,143.0,75.61211060725552
1,5,0,0,27,859.2984693877551,378.0,7.346831896551724
2,5,0,0,34,2179.693274336284,800.0,22.627413651315788
2,5,0,0,64,12777.667218543049,4624.0,7.621837686567164
2,5,0,0,37,1088.7580821917809,277.24,4.010635153429603
1,5,0,0,52,28467.88457142857,30000.0,1.71544384057971
2,5,0,0,46,3707.035833333333,2286.4,2.957429149797571
2,5,0,0,46,482.19107017543865,248.085,28.30182504078304
2,5,0,0,40,2079.60200238379,744.8,40.02592182601881
2,5,0,0,35,1742.3819540229886,434.9,8.797369186046511
1,5,0,0,38,1465.686476426799,400.0,19.8159299273021
2,5,1,0,39,829.1924063116372,328.25,48.37459443573668
1,5,1,1,48,859.9636402569594,350.0,44.55805838557994
1,5,1,0,53,639.1682654600303,270.0,32.653152305825245
1,5,1,1,47,1770.6668034557235,640.0,22.15766214622641
1,5,0,0,50,806.8787662337662,348.25,21.971619140625
2,5,0,0,40,2775.5916666666667,105.0,2.55861646234676
2,5,0,0,37,16649.565792682926,2100.0,8.18302868852459
2,5,1,0,55,1015.8854239130436,370.0,43.95906593406593
2,5,0,0,22,204.4595238095238,166.0,1.7804300139275766
1,5,0,0,22,1283.1558771929826,750.0,46.26405
1,5,0,0,21,377.8080172413793,137.5,8.653621323529412
1,5,0,0,62,8722.69,2240.0,3.0
1,5,0,0,40,1139.3906281407037,425.615,19.04697523584905
2,5,0,0,64,11555.0056,850.0,2.2055706521739133
1,5,1,1,68,449.72570526315786,344.0,22.73194280660377
2,5,0,0,47,866.6666666666666,900.0,0.4989651639344262
2,5,0,0,41,747.1289463955638,263.0,32.801492778884466
2,5,1,0,37,795.7335842293908,364.5,106.48135579937303
2,5,0,0,58,1700.0,1700.0,3.580808823529412
2,5,0,0,60,4351.24,1538.19,2.205570652173913
2,5,1,0,32,1120.711111111111,797.125,1.4230227272727274
2,5,0,0,51,1172.7327118644068,201.0,9.05433088235294
1,5,0,0,49,1157.646648199446,523.15,17.24915521978022
1,5,0,0,61,1600.1444757033248,500.0,18.74144586614173
2,5,0,0,68,4925.136054421769,4000.0,7.1359180622009575
2,5,0,0,38,1402.94921875,813.7049999999999,6.203694267515923
1,5,0,0,56,1294.1137991858886,409.0,35.27040389150943
1,5,1,0,66,1448.979510869565,684.0,8.833414826498423
1,5,1,0,37,1403.1003333333333,621.0,6.017174629324546
1,5,0,0,43,2312.0187234042555,770.0,12.123162076271187
1,5,0,0,47,6482.748985507246,4000.0,6.965652985074627
2,5,0,0,49,613.798202247191,243.79,16.318565512048195
2,5,1,0,36,1595.6647999999998,695.0,1.5218437500000002
2,5,0,0,43,1860.724745762712,297.995,17.83883071192053
2,5,0,0,23,13070.588235294115,8800.0,2.2694161184210526
1,5,0,0,63,2086.440681818182,957.4,4.146199690402477
2,5,0,0,54,11692.496569343064,5115.9,6.5563708726415095
1,5,1,0,59,1562.2232352941178,493.0,32.54257075471698
2,5,0,1,68,1857.6013333333333,600.0,17.174412225705332
1,5,1,0,48,1731.638016,430.0,29.95755413385827
2,5,0,0,63,2009.3269552238808,980.0,32.06400353773585
1,5,0,0,59,5075.4475,4663.95,0.6839747191011236
1,5,0,0,54,8102.9921875,687.0,3.466120996441281
1,5,0,0,40,4524.98599067599,603.0,22.435428479381443
1,5,0,1,38,1335.4381956797963,375.0,37.54517339341693
1,5,1,0,37,2194.714057971015,800.0,8.678282541322314
1,5,0,0,51,1632.119194270367,520.1,53.2049911971831
2,5,0,0,30,1634.043525456292,459.0,49.66267535266458
2,5,0,0,44,8430.993333333334,6000.0,3.3335625
2,5,0,0,33,1511.8824070021883,376.0,24.06514165224913
2,5,0,0,57,652.7286527514232,366.0,26.20953125
1,5,0,1,58,653.814856278366,273.0,50.42299342105263
2,5,0,0,31,1966.0175862068968,396.0,7.78825919117647
1,5,1,0,50,826.8813793103449,669.45,2.870469512195122
2,5,0,0,62,10187.209393939393,179.5,1.6880955882352942
2,5,0,0,57,10619.348148148149,1538.0,7.272527654867257
1,5,1,0,53,1517.1327840909091,779.94,9.251968911917098
1,5,1,0,62,1848.7577361853832,900.0,26.76345905172414
2,5,0,0,44,721.4618930041152,243.0,17.443775058962263
2,5,0,0,42,1106.2311764705885,442.0,2.05328125
1,5,1,0,59,711.7017130620984,448.5,44.69817806603773
2,6,0,0,33,5880.537,5812.5,152.184375
1,6,0,0,44,1565.50068627451,316.5,14.690352917981071
1,6,0,0,28,4917.497200000001,110.0,2.040005026809652
2,6,0,0,67,5376.538461538462,2000.0,0.6786953259005146
1,6,1,0,25,1382.7543478260868,520.2,1.5661031879194631
2,6,0,0,24,814.624972067039,225.0,31.311497844827585
2,6,0,0,27,381.7572727272727,277.03,20.9253515625
2,6,0,0,61,4729.167209302325,805.0,9.02610775862069
2,6,0,0,29,810.3945535714286,369.0,28.8892372881356
1,6,1,0,21,1467.19,499.0,6.711721153846154
2,6,0,0,21,582.6062962962964,186.95,2.838672279792746
2,6,0,0,31,1100.6101388888887,400.0,7.4539285714285715
1,6,1,0,39,1156.903888888889,354.34000000000003,1.2423214285714286
1,6,0,0,31,10464.11,10000.0,3.804609375
2,6,0,0,53,1576.3986153846154,358.0,5.604523725212465
2,6,0,0,26,2087.358011049724,484.5,23.05052039748954
2,6,0,0,28,4055.8333333333335,4200.0,2.029125
2,6,0,0,38,1742.0548299319728,300.0,7.147317292332268
1,6,0,0,42,1050.690946969697,489.47,12.815526315789477
2,6,0,0,29,18230.07692307692,16000.0,2.4885495283018866
2,6,0,0,25,570.6654954954954,331.23,5.2954437695924765
2,6,0,0,25,2736.8764705882354,300.0,2.676345905172414
1,6,0,0,21,520.7697058823529,125.0,1.8713449367088608
1,6,0,0,22,353.3032571428571,175.0,16.723557692307693
2,6,0,0,33,221.76469798657715,154.0,10.21417652027027
2,6,0,0,36,937.6426213592232,350.96,27.49998355263158
2,6,0,0,42,1020.0109302325582,487.0,5.11244384765625
2,6,1,0,40,1986.9974967061928,739.0,36.15272007042253
2,6,1,1,53,1042.4611075949365,456.0,23.985168329177057
2,6,0,0,36,3933.343372781065,520.87,18.1760843639576
2,6,0,0,22,166.91094017094022,71.8,8.66451186131387
2,6,0,0,32,970.625,1000.0,6.243461538461538
2,6,0,0,39,723.5453672316385,200.0,26.53855603448276
2,6,0,0,27,450.0,450.0,0.400485197368421
2,6,0,0,26,874.2577815699659,403.5,36.17851673427992
2,6,0,0,27,7071.879436619718,5900.0,3.4356408982511923
1,6,0,0,47,1921.4111358313817,219.0,40.7415223354232
2,6,0,0,58,16510.655,1549.0,2.478046460176991
1,6,0,0,47,1597.2983152173913,399.0,43.82147887323944
2,6,0,0,50,27562.5,24000.0,1.1791525423728813
2,6,0,0,32,5873.477524752474,707.0,15.84600193298969
1,6,1,0,35,3885.3434415584416,1000.0,15.243182926829268
2,6,0,0,27,605.9410576923077,198.5,5.683007181328546
1,6,1,0,44,4746.237012987013,1521.565,7.487665734824281
2,6,1,0,28,7313.615371900826,599.95,7.292795792079208
1,6,1,1,35,639.4719512195121,200.0,36.70329044117647
1,6,0,0,25,266.8998235294118,110.5,16.348400473933648
1,6,1,0,28,895.067962962963,825.0,6.614049295774648
2,6,0,0,53,10287.896551724138,4750.0,5.649084
1,6,0,0,23,1126.5942962962963,233.0,6.45051510989011
2,6,0,0,28,282.4589583333333,137.0,76.89315789473685
2,6,0,0,61,421.29167315175096,213.0,51.12599264705883
2,6,0,0,24,1347.2378947368422,600.5,12.0479296875
2,6,1,0,61,664.4878474114441,419.0,17.563416863207546
2,6,0,0,19,1019.2857142857144,1200.0,3.0877989130434784
2,6,0,0,40,7440.630434782609,7850.0,1.2049021084337348
2,6,0,0,42,4624.278275862069,2000.0,12.792309782608696
2,6,0,0,22,837.9038815789473,239.15,8.411645454545454
1,6,0,0,22,185.79729166666667,103.3,3.4214754098360656
2,6,0,0,32,2611.636527093596,600.63,19.429829009433963
2,6,0,0,32,2950.0,2950.0,0.1606167546174142
2,6,0,0,33,27662.5,10300.0,2.7669886363636365
2,6,0,0,47,2197.12776119403,313.0,20.058399590163933
1,6,1,0,23,858.9495348837208,628.79,2.159712252475248
2,6,0,0,22,202.78353846153848,125.0,9.28824823943662
1,6,0,0,25,362.713125,229.5,44.27181818181818
2,6,1,0,25,1041.5363095238097,792.0,6.39174375
2,6,0,0,31,882.5474838709677,401.0,26.65376059322034
2,6,1,0,35,849.4753009883199,195.0,53.01446302816901
2,6,0,0,31,1287.9876419213977,499.95,21.88396978021978
2,6,0,0,35,2008.6127384196184,305.935,35.01671826018809
2,6,0,0,22,48325.205,50000.0,4.881385613207548
2,6,1,0,21,237.096,63.0,3.9952938544152734
2,6,0,0,36,505.65446319018406,237.0,73.77264869888475
2,6,0,0,35,7865.906551724138,12400.0,1.805049846625767
2,6,1,0,31,1925.113887468031,500.0,21.67726434426229
2,6,0,0,22,2025.129128205128,1000.0,9.94169283919598
2,6,0,0,31,764.0938931297711,300.0,6.995141447368422
1,6,0,0,68,752.2970092226615,300.21,64.171078125
2,6,0,0,30,2188.777777777778,1000.0,4.784836244541485
2,6,0,0,46,3378.7066666666665,489.56,11.754271978021976
2,6,0,0,25,1729.5786885245902,600.3,8.911917
2,6,0,0,56,642.5553440702781,271.0,32.6348282967033
2,6,0,0,25,8000.0,8000.0,30.436875
2,6,0,0,21,617.5,617.5,2.0
1,6,0,0,66,733.1884210526316,172.775,1.957024111675127
2,6,0,0,22,1140.8161111111112,1035.0,0.896667348608838
2,6,0,0,27,2661.843787878788,339.5,16.880955882352943
2,6,0,0,21,307.73391304347825,109.84,9.573307692307692
2,6,0,0,24,2878.333333333333,400.0,0.2300015743073048
1,6,0,0,41,3612.455673758865,1000.0,6.822892488076311
2,6,0,0,52,2541.0232763532763,514.15,16.771339285714287
2,6,0,0,22,860.6102145922747,263.0,11.133111263736264
2,6,0,0,25,645.6365546218487,116.9,25.87134375
2,6,0,0,32,2571.4117647058824,2000.0,8.084794921875
2,6,0,0,31,744.192403697997,246.0,32.11956402439024
2,6,0,0,24,1465.6209319899244,348.99,20.480405720338982
1,6,1,0,30,1260.8942222222224,444.5,9.1310625
2,6,0,0,25,41425.0,44000.0,0.4718895348837209
2,6,0,0,32,1297.5383882783883,299.0,52.0957170846395
2,6,0,0,36,373.9821428571428,282.46500000000003,2.109486386138614
2,6,0,0,26,10182.432432432432,9600.0,3.5525690063091484
2,6,0,0,61,599.7253900255754,256.4,74.38011328125
2,6,0,0,22,1292.0835632183907,302.35,29.098990384615384
2,6,0,0,35,439.9506666666667,175.0,49.62533967391305
2,6,0,0,25,2575.3,500.0,6.047061258278146
2,6,0,0,22,865.906372745491,155.0,24.223286483253588
1,6,1,0,49,2489.95790601244,326.6,69.03159580721004
1,6,1,0,31,2168.553206650832,440.25,40.16904192789969
2,6,0,0,29,3532.08865,982.09,9.8501213592233
1,6,0,0,42,4682.433739495798,999.885,11.461987737341772
2,6,0,0,22,611.9433734939759,184.0,22.5558984375
2,6,1,0,31,1278.3760402684563,260.0,49.7580887539185
2,6,0,0,37,3011.362384823848,734.75,17.65913030660377
1,6,1,0,26,918.6827249357328,300.0,21.527171590909088
1,6,0,0,27,4928.817027027027,646.92,2.243355328685259
2,6,1,0,32,727.7239960629922,252.25,46.85434090909091
