Treatment,SproutN,BunchN,GrapeW,WoodW,SPAD06,NDVI06,SPAD08,NDVI08,Acid,Potass,Brix,pH,Anthoc,Polyph
T3b,-0.0130018424653444,0.152055297358394,-0.202016076375299,-0.211996243654681,0.0597007907148162,0.0535355928611314,0.0847472523428194,-0.0314073473950178,-0.0701209473937846,0.129279080863544,0.111113252254595,0.0509623992083146,0.288549131595177,0.348795197455601
T8a,0.26048325406395,-0.293253371224429,0.584193230891861,0.718584198096154,0.0596553864688319,0.224583538590795,0.227033447547064,0.0089838120928239,-0.136696546408128,-0.0437019247808768,-0.0270713390966533,0.0102636126050166,-0.276863039585323,-0.283209401090374
T2b,-0.336576455696843,-0.251815792580565,-0.567656976734768,-0.303029251462184,0.035941690374277,-0.107265026520178,-0.0055127432067146,-0.0350082693579657,-0.182298688497799,0.365109612982162,0.0161113826650898,0.0268174713191465,0.319596054775406,0.320259914463627
T8a,0.367814845006669,0.284281624932667,1.01711230213806,1.1428426501695,0.246960061846952,0.0442468521334213,0.198202771858322,0.206248156702796,-0.257193576359636,0.0726249425770165,-0.0447277067331197,0.0810962734515099,-1.0486113536114,-0.721635379493774
T7b,-0.192482531124017,-0.0855760016758227,0.0512502201616361,-0.189489146744552,-0.0364689220856147,-0.067928077119435,0.0208877396115371,-0.0013431630306024,-0.158000974873461,-0.0167869287032662,0.0776740229755545,0.0374995648456641,0.291070675650188,0.135226500663464
T7a,0.12877964007339,0.124717370316088,0.616551924833859,0.323946388951202,-0.0427381354849802,0.12447780577155,0.129164810033153,0.116199224834551,0.0378190330312741,-0.0769857126963251,-0.0045861066777085,0.0083511127035342,-0.253393844537877,-0.261199434116613
T2a,-0.410755581281475,-0.575593497517122,-1.06150278099369,-0.697963953537325,-0.232229677108406,-0.0664748302538733,-0.211153583467585,-0.252600176203975,0.0988913934571268,-0.0413336171951185,0.0131311444834317,-0.0130550700808264,0.443081149167439,0.42483343749044
T7b,-0.0673008911056492,-0.252635427075275,-0.789744950843081,-0.389322100368794,-0.0743849202990837,-0.110953329074361,-0.16953476721402,-0.250083858083232,0.0571249919533371,0.217090831184567,0.203134328038474,0.0321274952393988,-0.0094646456831317,0.149536660247382
T4b,-0.0687335438575033,-0.641374493700227,-0.233287525385393,0.458088328802699,0.0871544262087511,-0.140868897887623,0.0079397866104504,-0.0304304859975314,0.0402707282188792,-0.0680791894996622,-0.0201137593768915,-0.0446592065948049,0.269412381571833,0.0341735034668476
T3b,-0.289069111225173,-0.0073704558652215,-0.218271856591096,-0.846014102304614,-0.116752335860905,-0.0180175255485935,-0.230443675970173,-0.142727265321849,0.102324344300199,-0.29220040919901,0.0813082003499108,-0.0074441649942479,-0.367289112284101,-0.127680960366646
T4b,-0.0664529586226268,-0.619734191963403,-0.466831559322083,0.407054133804802,0.176388662298316,0.180001853961151,0.12886664159682,0.354500634714327,-0.193513860442307,0.267407486361237,0.0729316684045626,0.0810568375499053,-0.198531768656768,-0.120592926724216
T6a,-0.0587207770183768,-0.86605222757387,-0.256371125846579,-0.630282699575609,-0.041559161650349,0.0312631868804558,-0.101011110945014,-0.0976720573322385,-0.301071651179751,-0.461611586065766,-0.09614909727223,0.0052979831488253,-0.267407878489543,-0.618888502539575
T3a,-0.475975525764527,-0.648689497736917,-0.726405995524837,-0.259503152314418,-0.114793253225556,0.0818372577585662,-0.107449045740324,-0.178974129885575,0.0949258192746007,0.0846412280368293,0.0476927876236659,-0.04833223230975,0.512139269202089,0.439640000010531
T1b,-0.138325722209227,0.0620991309485235,0.513725940975962,0.244350709890691,0.106982244897883,-0.0285154106489461,0.195914254247697,-0.076453436073575,-0.0674085104754797,0.295899159457958,-0.0438066124646378,0.0355723829988268,-0.620597713242275,-0.194359252310968
T2b,-0.429026375208734,-1.30456066950562,-2.20446997279728,-1.01822142364881,-0.127307224712475,-0.204496721840208,-0.126075288366522,-0.126476572090977,-0.207322552162068,0.0881591861719971,0.091142231608409,0.0497122600435198,0.440572542223001,0.260568942878892
T7b,-0.24332319788853,-0.465617814604704,-0.43940769145204,-0.139844400418233,-0.162544906224964,-0.0481679316101087,-0.150160615271352,-0.199471170991913,-0.111794786504492,-0.154599586798166,0.0925491328584569,0.0156328855204302,0.276842919527054,0.27703406623409
T7a,0.111923600581708,0.188581960483628,-0.55962180758451,-0.080257400863513,-0.0596022761426119,-0.148043453989179,-0.129341736623834,-0.0720295968604015,0.0486593235816325,0.0419521258708889,-0.0187690972107004,0.0358361053949185,-0.139759485928835,-0.061564248079729
T8a,0.133279606176335,0.356127909655988,0.386561579896873,0.316501759858789,0.0323792347592839,0.077832161026651,0.199547651023776,0.155192608831895,-0.165651112470862,0.209367122687933,-0.00112373594218,0.0576908200171497,-0.206131038518813,-0.0258370903376228
T7a,-0.0322032908246659,0.140105110763965,-0.442314225337362,-0.49406991769924,-0.135841680933061,-0.146290403985756,-0.142107663265675,-0.0758277060776297,0.150684726479836,0.0399354360158033,0.0732231911565448,-0.0614768307995752,0.937258406081197,0.715489585168855
T1a,-0.171896646743777,0.161169830363964,0.648535606254132,0.528223649444559,0.0625089508394469,0.0713458513227221,0.230307365844617,0.315296735964548,-0.246382159668029,-0.0761281785882735,-0.0825856176227198,0.0614567796338633,-0.153962501261123,-0.0824854402051708
T4b,-0.0513446890863031,-0.628718743791478,-0.283853789312462,0.465957348867626,0.0251234972009806,-0.0255155032767721,0.12542557314776,-0.0890506421075544,0.150269053786976,0.0579249628052495,0.0142350186857631,-0.029569289817864,-0.450134929912946,-0.40288111858833
T6b,0.350241283753434,0.0662621361659181,0.040767638949214,0.13776122428405,0.112117875756796,0.224542519450047,0.106335311260461,0.0194441565019401,0.0166948264608253,-0.080123083950519,0.0203956947739125,-0.0035235393958699,0.0126273862895317,0.0835867076474896
T4a,-0.0035929981878875,-0.634057687204232,-0.586539246988462,0.156862417566239,0.109452066584635,-0.0995408718788942,-0.082196453412688,0.109997861575157,0.0531164430510828,0.280530934349628,0.0225030962403466,0.0013131182956027,-0.350290415141978,-0.175923232960591
T1a,0.146727544407516,0.17452919544815,0.0948338104446487,0.0913927245862613,0.0519861952349589,0.0539531687906111,0.157230331849286,-0.003979974453264,-0.105809358329209,0.0051234080545817,0.027635832205205,0.0315944822070933,0.347992791595062,0.206133987354666
T5b,-0.0681137509846597,-0.277996032983582,-0.287124860604641,-0.0089761405331446,-0.0402114043825141,0.068308977943949,0.132908032050961,0.0973726388772931,0.23375897528213,0.201579822418644,-0.139141552415064,-0.0567709737986969,0.232628150890077,0.290989294796532
T4b,-0.181975685892043,0.340243161429702,-0.031538315856015,-0.142330778005331,0.0251882482866102,0.203571345745487,0.186075793373116,0.0432659331184256,-0.120482518100923,0.0322277733477784,0.132877224198456,0.0496719026668152,0.279613071008757,-0.0146950248869392
T8a,0.0323078158177012,-0.130808217353723,-0.612272653999371,-0.395307607400528,-0.168577652398225,-0.0802885258509587,-0.19317473918591,0.168620171392342,0.0804502128634292,-0.300679662657681,0.0732410923837247,-0.0201775114512946,0.0370361109673935,0.105215614483078
T2a,-0.075182611320224,-0.0006821389215159,-0.232814733897563,-0.218669736622381,-0.0099324023937728,0.031234649520221,-0.137073072257001,-0.0854580112865285,-0.0632617798984928,0.16541707170994,0.047927951858819,0.0018575344903901,0.721376373601352,0.173918994049529
T8a,0.263912419838395,-0.310654507636758,-0.416126475989019,-0.0297239227341989,-0.117177824166327,-0.0419504742862605,-0.0302982273385354,0.0219906329995814,-0.132821557685204,-0.285789463038277,-0.0137955001778427,0.0064415819458108,-0.435067961233875,-0.278695527714813
T4a,-0.241933670869855,-0.0518895525626845,-0.140216952212098,-0.312835328453151,-0.0940690801244958,-0.0746290937486878,-0.247630895713349,-0.139585590029068,0.189996933353561,-0.0298301923695423,-0.0288791734769368,-0.0738271238552875,0.138748306234331,-0.0282301469404397
T7b,0.253648833270613,0.684241647974384,0.161223235433388,-0.659807347650416,-0.0826297182742031,0.0089626252960446,-0.098616601494927,-0.0835109180536946,0.126926228629418,0.145845173355085,0.0194610217121908,-0.002735993144777,0.045671264851623,-0.0504764086893883
T7b,0.241372908556574,0.26887585663539,0.433205067905037,-0.0585772026019619,-0.0391141885681609,0.0326443858035221,-0.0012486841419512,0.0795304333901535,-0.0722915199707675,0.0584015544254495,-0.0477743798563712,0.0129638320794775,-0.205137731966773,0.0645172796781825
T4b,-0.056913017252378,0.0020502933223814,-0.0165479096040166,-0.0976203805056479,0.0548114366361112,0.0047081879502726,0.0360863673577753,-0.14139096167115,0.0290920826108722,-0.0572849609864584,-0.0272494105057717,-0.0328710534297121,0.30589694283848,-0.0154581375520839
T1a,-0.265391821826173,0.0450898702433862,-0.66444761544048,-0.205528848116993,0.0710596555647867,0.0900065342240431,0.200222714684967,-0.0528179789230867,0.183295463059817,0.149950906090061,0.0242454367299508,-0.0149429957613426,0.918689639735204,0.788171756465152
T2b,-0.0310525343584331,-0.807975369163204,-0.33682550698624,-0.084797627461269,-0.186997202544156,0.0762052783339403,-0.0003205986995554,0.0199706174086752,0.0603590071595955,-0.313891714565153,-0.0345609978063123,-0.0433813165813035,-0.304179839442404,-0.0065626374802963
T4a,-0.239231562023991,-0.385005181681347,-0.715552906684342,-0.157807000373138,-0.12024801553261,-0.0942788672862452,-0.0481493304336302,-0.0736514829524529,0.066676576541647,0.108482582753207,-0.065640716267103,-0.037266004255579,0.449616027091118,0.0944996615231611
T5a,0.0961456663409298,0.171268926908525,0.527107873912872,-0.384369079410714,-0.129637622301956,-0.0658141518686091,-0.13361627378195,-0.0536260337903525,-0.0689710706860173,-0.0281080645017018,-0.0217350772790547,-0.0166836067621217,0.408408606522741,-0.0054353147668327
T2a,-0.215093475817072,0.332217748628021,0.920834369104723,0.370883083063502,0.0238413468107236,0.163281651892918,0.116078707097527,-0.126125678508461,-0.0401856634310414,0.0222892250562729,0.0364816453636207,0.0018258031578137,-0.285452706420459,-0.298336335729561
T5a,0.207652272512015,0.166146428115124,-0.0801024929037285,0.250279246506811,0.048678804732244,-0.0559327114742626,0.1157706934424,-0.0214629899570335,0.167008995862035,-0.0787536892636873,-0.0029777279450832,-0.0572207406650552,0.157525728636731,-0.0672257122866107
T2b,-0.348077601714439,-0.563586900823956,0.0044344898886159,0.0700182330674049,0.0485344822343473,-0.0726731226218178,-0.0012089660395181,0.0220124632125524,0.0466557828284454,-0.0041258571878433,-0.0309473549255076,-0.0307963711638161,-0.234585809757644,-0.179699398601778
T2b,-0.220690658257193,-0.840730602831492,-0.441877275929772,0.247294495258107,0.102532343146434,0.104684544082234,0.206883705565613,0.176961110554404,-0.314576499338595,0.0880188018004162,0.173212370519864,0.0890227688097353,0.253368914671205,0.193834724834112
T7b,-0.321937011258559,0.483308047787906,-0.187305856301248,-0.764065896178743,-0.15347651912406,-0.0214761300721253,-0.121606531423301,-0.170177446758204,0.172839022672134,-0.30994487831786,0.064057558242223,-0.030085214800358,-0.146259768339979,-0.0396778267438879
T6b,0.235031276154191,-0.0563687477722103,-0.369305317372837,-0.122337610067293,0.0604669231044305,0.0642687693979957,0.111686215714431,-0.141807999031056,0.230505723718681,-0.24500948302294,-0.0706726631584184,-0.0829722093621884,0.409705679854557,-0.145137379559272
T1b,0.049332596369942,0.172057111521309,-0.395943474573277,0.043238936293376,0.0523332931066504,0.0456955882081656,-0.0955192157600952,-0.0977539779181924,0.125773835718496,0.0101537581713211,0.0293815214684404,-0.0171866399247154,-0.0997153316111253,0.170531918897514
T4b,0.0543385323119425,-0.336252867480384,0.0152934242014581,0.23559862593125,0.13210435628961,0.0619916487398323,0.142889393321698,-0.0904189598954108,-0.131040723462718,0.0378404473232011,0.122389600676144,0.0365376965378212,-0.305803205292824,-0.308894271250683
T2a,-0.0174614828597988,-0.31078906329984,-0.474486169423893,-0.515876155567227,0.006061880751732,0.024700923330443,0.0701461500632133,0.0204554669861003,-0.0228192019439496,-0.226664620468216,0.0276374782886357,0.0134304640667943,0.018923964654719,-0.114738428578952
T7b,0.426849236068887,0.724087305623142,0.0645950155201921,0.0526229277668403,0.0210344094730833,0.0787773076643064,-0.0614620164648009,0.0206351788204231,0.0192327774735455,0.211211065285377,0.0721707045500909,0.0238643445321357,0.529037394171918,0.419101771863398
T4a,-0.210765489966066,-0.440293817171487,-0.675535794877025,-0.261983471503924,-0.057887825735384,0.0122083457870193,-0.156720244737617,-0.130609360940868,0.0323098000566355,0.0242703387863524,-0.101289391110849,-0.0220893183221325,-0.0290275916890671,-0.509025919657146
T5b,0.156940593523496,0.0490461202395022,-0.807888986992981,-0.624867768576797,-0.111511254262122,-0.102729320257054,-0.125387852461997,-0.0888868518891268,0.0284641839195261,-0.009017999759176,0.106443821803697,0.0120243822151261,0.657001845808856,0.602259066975266
T8b,0.115684802722285,-0.144093091348859,0.741218154744023,0.445699216571397,-0.0402629339041177,0.257624350198701,0.0785508900516434,0.237889251061711,-0.0296991147159203,-0.0639858041292258,-0.0527239160913398,-0.0360497688434902,-0.750521213085679,-0.638918794734145
T3b,-0.037511545121082,0.658733294462818,-0.170086659357168,-0.624058457761138,-0.0807870336720606,-0.070776902589197,-0.0889074161618658,-0.142800508553994,0.0881066644282494,-0.0995887420935492,0.161840521163737,-0.0243637161547713,0.135639857796137,0.050187880981927
T7b,-0.147482078054868,0.407668726892396,0.57107118884061,0.245776426390913,-0.0225659154937456,0.0252759347926013,0.0195875517719817,0.025154639520514,-0.057926669398108,-0.0612700404918763,0.0378219301459981,0.0113905988083082,0.257936235022571,0.0808092932935251
T7b,-0.0005624630311272,0.610749828767884,0.152366994888171,0.0174666712525267,-0.0416913761798032,0.0283036244624469,0.0648760417984626,0.095799947543211,0.117134764046303,-0.270648643670136,0.0435087819795309,-0.0263308355518968,0.103297103261581,-0.126204712857441
T2b,-0.230184857760251,-0.582597251005337,-0.381647233661339,0.351256090853318,0.134610234574542,0.0133020174967203,0.0895943066596936,-0.0154575568808251,-0.0570285930377562,0.227058285425721,0.0494905243810111,0.0088339148014015,0.0491958006304636,0.0013982909033569
T4a,-0.158916112792467,-1.19958029566364,-0.484435637672863,0.141537832143523,0.024031971269153,-0.0923503826360537,0.0140716183669541,0.166063077278371,-0.0218512844198,0.133278633652909,-0.0961624937409842,-0.0454583983279986,0.386729307790469,0.254976094704129
T5a,-0.404786382644717,0.449531937543635,0.341949012625848,-0.68939397552214,-0.217574457620473,0.0566169903848603,-0.169068127218054,-0.246550552915633,0.149392457020217,-0.28652888593848,-0.0862938090663827,-0.0670788780413789,-0.110750888492156,-0.178079541717696
T3a,-0.0837057550682909,0.0689082321460449,-0.338240475902376,-0.332651547338346,0.0341183021567991,0.0307762107614998,0.0597049435624964,-0.155090980652384,-0.065081747962723,-0.117723381012715,0.0653167363709386,0.021944432736823,0.154401931260755,0.157472932540036
T6b,-0.0151468583999794,0.0187167210906735,-0.429530751447104,-0.489635609749943,-0.124127160878632,-0.0736001103706019,-0.136207352979179,-0.305589277662451,0.0129431400698516,0.110613092929288,0.0706622308857105,-0.027336303408051,0.357115169896131,0.17724408299089
T1a,-0.191376831999547,-0.0790886689359487,-0.238685172017558,0.041389416925897,-0.0994928534855389,-0.0283835626498788,0.0112794473573779,0.0138134991070819,0.142696126337397,0.108704533377255,-0.0361267014245589,-0.0030201501043174,-0.071883543680019,-0.104034754055171
T7b,0.0689224745452161,0.461134284906695,0.24678446836082,0.171700017157935,0.0695411445941154,-0.0385871141960873,-0.107887569178614,-0.196597362655593,0.0507852740331831,0.128978257826124,0.0444158491747366,0.0270583758980536,-0.233997500821621,-0.25206426008756
T5a,-0.198894801882906,0.0986263300447891,0.252650316402193,-0.606848672533016,-0.113307332389966,-0.180396097948124,-0.194579990241402,-0.235549666606196,0.289491786928356,-0.228638671102507,-0.146749503621087,-0.101965863066014,-0.147693516448214,-0.155306127984116
T2b,-0.193430442585847,-0.645763831337941,-0.0361050096043474,0.349986849244327,0.0212325693789887,0.256244112781488,0.122838266866447,0.129350879949397,-0.418395651818206,0.234678618529836,0.146293342957161,0.0714238128064863,0.607745649870776,0.102227544820312
T7b,-0.150189979748087,0.167274296979959,0.600219618513405,-0.006259431963409,-0.161658227785872,-0.0632890278528803,0.133131341936812,0.0241906898497362,-0.0396314015676961,-0.0473542010778595,0.0225344775261105,0.0130348696361231,-0.0601760567532788,0.120300918439517
T5b,0.142844700180658,-0.0873048591462673,-0.489040779839846,-0.588113210832214,0.103334841743469,-0.0817230107720907,-0.0661169368837426,-0.16916696067326,0.0456300528572076,0.102795301093251,0.0544336107669972,0.0102171730157386,0.298397889025577,0.060826741065713
T7a,0.148547434491207,0.279532800408754,-0.132153475244956,-0.008334205321902,-0.0661836042453293,0.0593204779356664,-0.0187381319686557,0.0667951412654864,-0.0308259890989306,0.0348973095748707,-0.0075251025649228,-0.0092671406111419,0.445905734993627,0.201171669317179
T2a,-0.184294096198,-0.0448439796471322,0.131013505340264,0.27942195116915,0.0440653105346605,0.0205879749210524,0.0003348770244114,0.0207730457858344,-0.017101542817455,0.142640132596755,-0.0249144109514357,0.0012605950048151,0.0788492345313094,0.163290364376843
T7a,0.124390541440618,0.618361467644869,0.148661507451225,-0.0018241448137334,-0.0763865717724037,-0.113933763704081,0.0417150226859607,0.0194330247737632,0.0874090766530585,0.104673696631583,-0.113615933142722,-0.0076898155882915,-0.208597217885199,-0.0144880511650552
T8a,0.201522099746297,-0.0864248515759388,0.0282765997577709,-0.505677665967277,-0.119523978506436,0.023210250771149,-0.15395756789974,-0.0434714240697649,0.402796340272893,-0.200903248664444,-0.0646824494941267,-0.102834110559732,0.0409171523201365,0.170565093871165
T5a,0.0814610472255895,0.40052775617756,0.959212529963253,0.750715624469969,0.0735079809569251,0.166662141489283,0.07102479241737,0.0226115687775268,0.0838338746099845,-0.0011965902253851,-0.0944820935211344,-0.0135897254757511,-0.386271609492893,-0.30051216928675
T2b,-0.0168888750281523,-0.359928677991152,-0.170471043663317,0.128364526362195,0.105273563468277,0.0470674835202173,0.111782403180018,0.0238288269662707,0.0828545056597959,0.109590021037804,-0.052489909154064,-0.0132886540536317,0.633623759763598,0.224368938276411
T3b,-0.176490743911548,-0.358476133845057,-0.885588524396969,-0.278392336999376,-0.0141447268119822,-0.115351434429031,-0.0504243226885398,0.0169537186184504,-0.110803404156279,-0.3673373908485,0.257494277445525,0.040189278143173,0.689873126038282,0.448621876325182
T8b,-0.183295208267852,-0.517570827245988,-0.39135899032985,-0.0897248753289927,-0.0419771498091428,-0.0236623784541787,-0.0279752048065351,-0.103283828422565,-0.12525688496042,0.0484872794834147,0.0916096887638209,0.0090362615770863,0.266541074901069,0.188692120352657
T3b,-0.227757888728693,-0.388222885364096,0.569907617321913,0.639775226735541,0.0541753969516771,-0.0153766637971003,0.08788572116853,-0.0311361952097529,-0.0284011857671162,-0.0120765982858615,-0.0243440081961689,0.002246639953302,0.0272027401640411,-0.122114939107492
T1a,0.0206959611331248,0.431754592595818,0.849280528910957,0.556605516451133,0.183107850526294,0.083722130487635,0.132318316489715,0.0787757208734204,0.0440104657296538,0.175202747310022,-0.0163640553326121,-0.0189255563910131,0.181795225614041,0.139395340507416
T3a,-0.0097572526990823,-0.0859189978425942,0.873929424722644,0.489541862956794,0.133123533060917,0.156190218857601,0.254923516241636,0.223159302860354,0.0740698856983553,-0.203315732755049,-0.118847713425702,-0.0517745318091823,0.103865206369046,-0.111185573448477
T2a,0.17276148538098,0.499284436705655,1.14232360195615,0.676791425267994,0.174126843772891,0.0752187920829865,0.321075427172689,0.188753588911812,-0.0595338685548638,0.178316643577465,-0.0635602171354735,0.0054161522742174,-0.27062863545004,-0.332972624118188
T2b,0.0089123505247285,-0.525267463210554,-0.944802528505836,0.10103231654421,0.0592350373040471,-0.0545907138370769,-0.0578582952928906,-0.272052307598644,0.0632048855722124,0.306958580264453,0.0436811257084291,-0.0104235202287867,0.416734116147879,0.125329973095058
T5b,0.069572952338323,0.470851516769885,0.669449997899281,-0.116388633726572,-0.106791699764336,0.0131560232667658,-0.122143305844253,0.0066327660292857,0.208820454983595,-0.083060046139537,-0.0895818917465113,-0.0421959463265976,-0.413030282801459,-0.394357359993684
T7a,-0.223861943349967,-0.0563615983006912,-0.163896576491956,-0.383419212184584,-0.176362287954029,-0.0238196124525664,-0.132459899184662,-0.0630258705407635,0.0120931926853698,-0.154179846493959,-0.0724198493776861,-0.0242283612787679,0.164992269494571,0.017645629378263
T6a,0.0452630896833252,-0.196945586101891,0.790146153718326,0.63217989346466,0.0325965543842954,0.0550925610701078,0.198748288351639,0.105306710082625,-0.0021890290532135,-0.107575408662079,-0.0844865227956813,-0.0210473256636763,-0.268074865406402,-0.352723389590063
T4a,-0.0732956867699391,-0.15075182978606,-0.197926354069426,-0.382403763656695,0.0161342132979764,0.006718367318702,0.129194881799846,-0.0268745250275992,-0.155929671592093,-0.119315616085845,-0.0298748555420865,0.0134290133944285,-0.0654807824703015,-0.0254977424951478
T2a,0.0732835563098079,0.239884100162659,-0.03906619846717,-0.0326299273340143,0.05853452442482,-0.0815989934883801,0.0338288822679087,-0.0296282847352163,0.0115075194125654,-0.23429343053804,-0.0589858532144681,-0.0035541982941112,-0.335976111869399,-0.228741957662924
T6b,0.0415246096052851,-0.95048451119436,-0.703244559188411,-0.0001737257083737,-0.0294675476115473,-0.0622370470491589,-0.212876295821724,-0.0943682089833214,0.0036575985557298,0.0259943632311177,0.0650161634751317,0.0025674013359924,0.504788595838671,0.174261895629995
T8b,0.126783390108753,0.335167270886879,-0.231374486262116,-0.0651027834688047,-0.0225346852232126,0.0373486438975254,0.0254799262233016,-0.0855416315723905,0.205794444358171,-0.0543402865991138,0.137119275044144,-0.0333490262551012,-0.15120990376358,-0.117083469392808
T7a,0.177157570858795,0.847220032496394,0.821168247774234,0.506907494566503,0.141829745114808,-0.0572449823061037,0.126867582339661,0.139707475959804,0.0688811175742467,-0.159362342637773,-0.0455512762916074,-0.0076512691683196,0.196751077316772,0.327373530383971
T8a,0.12668687822185,-0.58329262788777,-0.846278373785106,0.285341508076798,-0.0721251963416616,-0.0543467777826362,-0.030916586363578,-0.161463913550031,-0.0026284335590692,0.0015075630823786,0.0641512749978612,0.0157374754689104,0.115818394917609,-0.0402994282328875
T2a,-0.0846398765989645,-0.207999483785254,-0.441941735140393,-0.0816205385214779,-0.0531091893923366,-0.136144155837836,0.0174224665736052,0.0850345926719993,-0.104244090483824,-0.264697127575252,-0.087433910811128,-0.0062355848117082,-0.0474916019839859,-0.139854331309143
T4b,-0.187699237167641,-0.531054881031774,-0.479612702094374,0.0802609494548776,0.0224461513146682,-0.0449869867244327,0.0487888745803676,-0.106690800750465,-0.0190402897242272,-0.129307273150561,-0.0115580704062412,-0.0091905692123759,0.356613764885269,0.428553708548329
T6b,0.484551630479678,0.260364511900641,1.1069505270017,0.837788985429969,0.12491132659014,0.0182674883164261,0.214742440742879,0.17384750677754,-0.0931174751801803,0.132245323377518,0.0430659393122991,0.0465728387996982,-0.685266219309497,-0.521778158520544
T1a,-0.330417148683602,-0.0394611284198955,-0.277696781735202,-0.430462435813522,-0.269820664796755,-0.236963644640035,-0.269693721721407,-0.161152210807483,-0.0304797782974713,0.0636619015561102,0.0099761489517513,-0.0229148438106845,0.890643490905167,0.604580869209914
T1a,-0.322870500356057,-0.706956347132813,-0.956000082258665,-0.497326378322269,-0.0765116053015937,0.141501947164085,-0.0252904247850511,-0.220201312182876,-0.121636460706199,-0.0440734825911324,0.111584466730069,0.0577090144857155,0.783959806747612,0.424546605328353
T6b,0.0057405735362794,0.188742192685677,-0.158499368891587,-0.155845215908017,-0.145781746398218,-0.019804513308172,-0.055930244722876,-0.0202517685503468,0.107116785540027,-0.124777140656677,0.0221070402366834,-0.0395072482921111,0.0761606145206924,0.168854343581383
T3b,0.203514149311306,0.106174713060484,-0.756808483044555,-0.261927029309546,0.114065851791188,-0.0560028538791673,-0.148342530439191,0.061054306959244,-0.215911389634573,-0.0040932467986581,0.0478974443068401,0.0475418969569017,0.096628692871865,0.289314987014159
T5a,0.124216837692171,0.779252355067225,0.27227760321511,-0.780963679897592,-0.114308892395925,-0.128898606070253,-0.20451968026995,0.0095307389615419,0.293843968448186,-0.156072310198393,-0.0962558890850886,-0.0678334516470991,-0.288389037802469,-0.14942998278508
T3b,-0.207532872907127,-0.0036218886558483,-0.224150516802298,-0.456251246753008,0.0216104636001164,-0.0201546336505998,0.0060928980217044,-0.115589670662985,-0.196884256797458,-0.172589641841128,0.298105361221598,0.082046787288178,0.45132844716523,0.391967227196767
T3b,-0.143380694168351,0.0043402705895335,-0.34269159067201,0.611005775992332,0.104599502301067,-0.129083681388044,0.114556432792233,-0.0740757876595012,-0.230758551441854,0.193373132446066,0.319528929047239,0.121264884795117,0.383910012819611,0.195578737129698
T6a,0.162133670142239,0.157921123613265,-0.374387472605182,-0.0624847603286687,0.0568185554615304,-0.0635587780048189,0.0575799531116669,-0.0936499367094228,0.152166536875029,0.0856042622062307,-0.063300110701737,-0.0508275162224515,0.402297284897652,0.295859747478868
T8b,0.18434940270864,0.545329309626112,0.584584534586373,0.568283852229818,0.0261574880628447,0.166920905533861,0.124075649419675,0.0323018769784361,-0.0779490696915636,-0.0507302475111285,0.0934507596210184,0.0115850379457072,0.0994501857959706,-0.0537681239382179
T5a,0.118332706417694,0.633754365763743,0.878213857270392,0.511459057096389,0.080934321085684,-0.0829592938705613,-0.114257210076746,0.206614042376936,0.342006995455277,-0.161663397044734,-0.194436174081749,-0.0819121223697571,-0.7503974423634,-0.372075212113207
T4a,0.188556146747666,-0.514854205717444,0.540589381816307,0.252171724787365,0.0911437187195053,0.159201553663868,0.0252339071284602,0.151709815007945,-0.33124527492658,-0.155274785101356,0.0096652827026372,0.0749600700799985,-0.304662614586376,-0.553048694645457
T1a,0.0001805800941951,0.241423319335944,0.726313095804909,0.41134906574104,0.088025591684201,0.0546296591319497,-0.0335084626855065,0.124719562664168,-0.0451308220106386,-0.142405566814745,-0.1816109012381,-0.0175624778794342,-0.108926367641669,-0.0680962487616236
T4b,-0.15986357958051,-1.18289147020869,-0.833765612203899,-0.108791193832066,0.0021181855822705,0.125939067783804,0.147245500496487,-0.0065983455159369,-0.274078458531573,-0.0095947842566402,0.0656576689310243,0.0776254963920161,-0.030125077481387,-0.172856142476388
T1b,-0.275173578849279,0.0152886342605733,0.556640221709551,0.0870156309075193,-0.0388010407759461,0.052214235625269,0.157100559315264,0.119084059106101,0.0885885279738517,-0.274248487846165,-0.0519959930074778,-0.0564614926393246,-0.434775227080936,-0.203787764421459
T8a,0.249223658944958,0.0797019755938417,0.137294142610452,0.223928802982609,0.050710382302291,-0.0425586196474651,0.0454118970530561,0.0329409844747398,-0.119511942596461,0.0941924884455723,-0.0143207868935823,0.0183057881862088,-0.140128821541766,0.165166950124578
T2a,-0.171188851925887,-0.436711422991343,-0.438497092710805,-0.405182739517502,0.0993640651598507,-0.197250329824102,-0.0428897834295052,-0.21696511376723,0.0981155476121225,-0.0400172164810812,0.0020836015406367,-0.0469045007690185,0.0326252290939977,-0.105738588063475
T4a,0.0199194796412072,-0.838191622443252,-0.809640277433132,0.0896676930009917,0.138448791472969,0.0117305163076073,0.100180679116984,0.135860682393506,-0.0456111473734281,0.0076237551258104,0.0479057735993512,-0.0113245520489904,-0.0516808591708807,0.0523323129517146
T3a,-0.0284153790810021,0.694058883090178,0.84014064908088,-0.0143924078422976,-0.0248530261932813,-0.122258449869472,0.0499983455849013,-0.0636468601622987,-0.0890276816341891,0.172917660438277,-0.0402894761849748,0.0039649434957299,-0.361368667078988,-0.25755820335562
T5b,0.0474388384130203,0.683941042845284,-0.0821551580655567,-0.205052578769112,-0.176459220422011,-0.136361118792189,-0.113444375115805,0.0608358048476591,0.182019857058042,-0.109499948933136,0.0236978036056709,-0.0336603218278744,-0.346774443949199,-0.174401619915176
